KO_Class,KO_Subclass1,KO_Subclass2,KO_Number,,,,,,,,
Metabolism,Carbohydrate metabolism,00640 Propanoate metabolism [PATH:ko00640],K00016,,,,,,,,
Metabolism,Carbohydrate metabolism,00640 Propanoate metabolism [PATH:ko00640],K00626,,,,,,,,
Metabolism,Carbohydrate metabolism,00640 Propanoate metabolism [PATH:ko00640],K01034,,,,,,,,
Metabolism,Carbohydrate metabolism,00640 Propanoate metabolism [PATH:ko00640],K01035,,,,,,,,
Metabolism,Carbohydrate metabolism,00640 Propanoate metabolism [PATH:ko00640],K19709,,,,,,,,
Metabolism,Carbohydrate metabolism,00640 Propanoate metabolism [PATH:ko00640],K01574,,,,,,,,
Metabolism,Carbohydrate metabolism,00640 Propanoate metabolism [PATH:ko00640],K18223,,,,,,,,
Metabolism,Carbohydrate metabolism,00640 Propanoate metabolism [PATH:ko00640],K18224,,,,,,,,
Metabolism,Carbohydrate metabolism,00640 Propanoate metabolism [PATH:ko00640],K18226,,,,,,,,
Metabolism,Carbohydrate metabolism,00640 Propanoate metabolism [PATH:ko00640],K18225,,,,,,,,
Metabolism,Carbohydrate metabolism,00640 Propanoate metabolism [PATH:ko00640],K18382,,,,,,,,
Metabolism,Carbohydrate metabolism,00640 Propanoate metabolism [PATH:ko00640],K18369,,,,,,,,
Metabolism,Carbohydrate metabolism,00640 Propanoate metabolism [PATH:ko00640],K18370,,,,,,,,
Metabolism,Carbohydrate metabolism,00640 Propanoate metabolism [PATH:ko00640],K18371,,,,,,,,
Metabolism,Carbohydrate metabolism,00640 Propanoate metabolism [PATH:ko00640],K18372,,,,,,,,
Metabolism,Carbohydrate metabolism,00640 Propanoate metabolism [PATH:ko00640],K01734,,,,,,,,
Metabolism,Carbohydrate metabolism,00640 Propanoate metabolism [PATH:ko00640],K08325,,,,,,,,
Metabolism,Carbohydrate metabolism,00640 Propanoate metabolism [PATH:ko00640],K18471,,,,,,,,
Metabolism,Carbohydrate metabolism,00640 Propanoate metabolism [PATH:ko00640],K00005,,,,,,,,
Metabolism,Carbohydrate metabolism,00640 Propanoate metabolism [PATH:ko00640],K17741,,,,,,,,
Metabolism,Carbohydrate metabolism,00640 Propanoate metabolism [PATH:ko00640],K00048,,,,,,,,
Metabolism,Carbohydrate metabolism,00640 Propanoate metabolism [PATH:ko00640],K01699,,,,,,,,
Metabolism,Carbohydrate metabolism,00640 Propanoate metabolism [PATH:ko00640],K13919,,,,,,,,
Metabolism,Carbohydrate metabolism,00640 Propanoate metabolism [PATH:ko00640],K13920,,,,,,,,
Metabolism,Carbohydrate metabolism,00640 Propanoate metabolism [PATH:ko00640],K00086,,,,,,,,
Metabolism,Carbohydrate metabolism,00640 Propanoate metabolism [PATH:ko00640],K13921,,,,,,,,
Metabolism,Carbohydrate metabolism,00640 Propanoate metabolism [PATH:ko00640],K13922,,,,,,,,
Metabolism,Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],K00626,,,,,,,,
Metabolism,Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],K00074,,,,,,,,
Metabolism,Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],K00022,,,,,,,,
Metabolism,Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],K07516,,,,,,,,
Metabolism,Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],K01825,,enoyl-CoA,isomerase,[EC:1.1.1.35,4.2.1.17,5.1.2.3,5.3.3.8],
Metabolism,Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],K01782,,4.2.1.17,5.1.2.3],,,,,
Metabolism,Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],K01692,,,,,,,,
Metabolism,Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],K01715,,,,,,,,
Metabolism,Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],K07515,,,,,,,,
Metabolism,Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],K07514,,1.1.1.35,5.3.3.8],,,,,
Metabolism,Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],K07511,,,,,,,,
Metabolism,Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],K00248,,,,,,,,
Metabolism,Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],K00209,,1.3.1.44],,,,,,
Metabolism,Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],K17829,,,,,,,,
Metabolism,Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],K01034,,,,,,,,
Metabolism,Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],K01035,,,,,,,,
Metabolism,Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],K19709,,,,,,,,
Metabolism,Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],K01896,,,,,,,,
Metabolism,Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],K00929,,,,,,,,
Metabolism,Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],K00634,,,,,,,,
Metabolism,Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],K00132,,,,,,,,
Metabolism,Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],K04072,,,,,,,,
Metabolism,Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],K04073,,,,,,,,
Metabolism,Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],K18366,,,,,,,,
Metabolism,Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],K00100,,,,,,,,
Metabolism,Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],K21317,,,,,,,,
Metabolism,Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],K21318,,,,,,,,
Metabolism,Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],K21319,,,,,,,,
Metabolism,Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],K21320,,,,,,,,
Metabolism,Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],K21321,,,,,,,,
Metabolism,Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],K21322,,,,,,,,
Metabolism,Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],K17865,,,,,,,,
Metabolism,Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],K03821,,,,,,,,
Metabolism,Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],K05973,,,,,,,,
Metabolism,Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],K00023,,,,,,,,
Metabolism,Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],K01615,,,,,,,,
Metabolism,Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],K01039,,,,,,,,
Metabolism,Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],K01040,,,,,,,,
Metabolism,Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],K00109,,,,,,,,
Metabolism,Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],K07246,,,,,,,,
Metabolism,Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],K01799,,,,,,,,
Metabolism,Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],K00239,,1.3.5.4],,,,,,
Metabolism,Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],K00240,,1.3.5.4],,,,,,
Metabolism,Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],K00241,,,,,,,,
Metabolism,Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],K00242,,,,,,,,
Metabolism,Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],K18859,,,,,,,,
Metabolism,Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],K18860,,,,,,,,
Metabolism,Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],K00244,,,,,,,,
Metabolism,Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],K00245,,,,,,,,
Metabolism,Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],K00246,,,,,,,,
Metabolism,Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],K00247,,,,,,,,
Metabolism,Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],K01580,,,,,,,,
Metabolism,Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],K00823,,,,,,,,
Metabolism,Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],K14268,,,,,,,,
Metabolism,Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],K07250,,,,,,,,
Metabolism,Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],K13524,,,,,,,,
Metabolism,Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],K16871,,,,,,,,
Metabolism,Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],K00135,,,,,,,,
Metabolism,Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],K00139,,,,,,,,
Metabolism,Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],K17761,,,,,,,,
Metabolism,Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],K08324,,,,,,,,
Metabolism,Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],K18118,,,,,,,,
Metabolism,Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],K18119,,,,,,,,
Metabolism,Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],K18120,,,,,,,,
Metabolism,Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],K00043,,,,,,,,
Metabolism,Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],K08318,,,,,,,,
Metabolism,Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],K18121,,,,,,,,
Metabolism,Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],K18122,,,,,,,,
Metabolism,Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],K14534,,,,,,,,
Metabolism,Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],K00656,,,,,,,,
Metabolism,Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],K00169,,,,,,,,
Metabolism,Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],K00170,,,,,,,,
Metabolism,Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],K00172,,,,,,,,
Metabolism,Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],K00171,,,,,,,,
Metabolism,Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],K03737,,,,,,,,
Metabolism,Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],K00174,,,,,,,,
Metabolism,Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],K00175,,,,,,,,
Metabolism,Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],K01641,,,,,,,,
Metabolism,Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],K01640,,,,,,,,
Metabolism,Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],K01027,,,,,,,,
Metabolism,Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],K01028,,,,,,,,
Metabolism,Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],K01029,,,,,,,,
Metabolism,Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],K01907,,,,,,,,
Metabolism,Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],K00019,,,,,,,,
Metabolism,Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],K07518,,,,,,,,
Metabolism,Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],K01652,,,,,,,,
Metabolism,Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],K01653,,,,,,,,
Metabolism,Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],K11258,,,,,,,,
Metabolism,Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],K01575,,,,,,,,
Metabolism,Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],K00004,,[EC:1.1.1.4,1.1.1.-,1.1.1.303],,,,
Metabolism,Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],K03366,,[EC:1.1.1.-,1.1.1.76,1.1.1.304],,,,
Metabolism,Carbohydrate metabolism,00650 Butanoate metabolism [PATH:ko00650],K18009,,1.1.1.76,1.1.1.304],,,,,
Metabolism,Carbohydrate metabolism,00660 C5-Branched dibasic acid metabolism [PATH:ko00660],K01652,,,,,,,,
Metabolism,Carbohydrate metabolism,00660 C5-Branched dibasic acid metabolism [PATH:ko00660],K01653,,,,,,,,
Metabolism,Carbohydrate metabolism,00660 C5-Branched dibasic acid metabolism [PATH:ko00660],K11258,,,,,,,,
Metabolism,Carbohydrate metabolism,00660 C5-Branched dibasic acid metabolism [PATH:ko00660],K01575,,,,,,,,
Metabolism,Carbohydrate metabolism,00660 C5-Branched dibasic acid metabolism [PATH:ko00660],K17724,,,,,,,,
Metabolism,Carbohydrate metabolism,00660 C5-Branched dibasic acid metabolism [PATH:ko00660],K18288,,,,,,,,
Metabolism,Carbohydrate metabolism,00660 C5-Branched dibasic acid metabolism [PATH:ko00660],K18289,,,,,,,,
Metabolism,Carbohydrate metabolism,00660 C5-Branched dibasic acid metabolism [PATH:ko00660],K01903,,,,,,,,
Metabolism,Carbohydrate metabolism,00660 C5-Branched dibasic acid metabolism [PATH:ko00660],K01902,,,,,,,,
Metabolism,Carbohydrate metabolism,00660 C5-Branched dibasic acid metabolism [PATH:ko00660],K18290,,,,,,,,
Metabolism,Carbohydrate metabolism,00660 C5-Branched dibasic acid metabolism [PATH:ko00660],K18291,,,,,,,,
Metabolism,Carbohydrate metabolism,00660 C5-Branched dibasic acid metabolism [PATH:ko00660],K18292,,,,,,,,
Metabolism,Carbohydrate metabolism,00660 C5-Branched dibasic acid metabolism [PATH:ko00660],K14471,,,,,,,,
Metabolism,Carbohydrate metabolism,00660 C5-Branched dibasic acid metabolism [PATH:ko00660],K14472,,,,,,,,
Metabolism,Carbohydrate metabolism,00660 C5-Branched dibasic acid metabolism [PATH:ko00660],K04835,,,,,,,,
Metabolism,Carbohydrate metabolism,00660 C5-Branched dibasic acid metabolism [PATH:ko00660],K19268,,,,,,,,
Metabolism,Carbohydrate metabolism,00660 C5-Branched dibasic acid metabolism [PATH:ko00660],K01846,,,,,,,,
Metabolism,Carbohydrate metabolism,00660 C5-Branched dibasic acid metabolism [PATH:ko00660],K08691,,,,,,,,
Metabolism,Carbohydrate metabolism,00660 C5-Branched dibasic acid metabolism [PATH:ko00660],K19281,,,,,,,,
Metabolism,Carbohydrate metabolism,00660 C5-Branched dibasic acid metabolism [PATH:ko00660],K14449,,,,,,,,
Metabolism,Carbohydrate metabolism,00660 C5-Branched dibasic acid metabolism [PATH:ko00660],K10218,,,,,,,,
Metabolism,Carbohydrate metabolism,00660 C5-Branched dibasic acid metabolism [PATH:ko00660],K09011,,,,,,,,
Metabolism,Carbohydrate metabolism,00660 C5-Branched dibasic acid metabolism [PATH:ko00660],K01703,,,,,,,,
Metabolism,Carbohydrate metabolism,00660 C5-Branched dibasic acid metabolism [PATH:ko00660],K01704,,,,,,,,
Metabolism,Carbohydrate metabolism,00660 C5-Branched dibasic acid metabolism [PATH:ko00660],K00052,,,,,,,,
Metabolism,Carbohydrate metabolism,00562 Inositol phosphate metabolism [PATH:ko00562],K00914,,,,,,,,
Metabolism,Carbohydrate metabolism,00562 Inositol phosphate metabolism [PATH:ko00562],K01108,,,,,,,,
Metabolism,Carbohydrate metabolism,00562 Inositol phosphate metabolism [PATH:ko00562],K18081,,,,,,,,
Metabolism,Carbohydrate metabolism,00562 Inositol phosphate metabolism [PATH:ko00562],K18082,,,,,,,,
Metabolism,Carbohydrate metabolism,00562 Inositol phosphate metabolism [PATH:ko00562],K18083,,,,,,,,
Metabolism,Carbohydrate metabolism,00562 Inositol phosphate metabolism [PATH:ko00562],K18086,,,,,,,,
Metabolism,Carbohydrate metabolism,00562 Inositol phosphate metabolism [PATH:ko00562],K21302,,,,,,,,
Metabolism,Carbohydrate metabolism,00562 Inositol phosphate metabolism [PATH:ko00562],K00888,,,,,,,,
Metabolism,Carbohydrate metabolism,00562 Inositol phosphate metabolism [PATH:ko00562],K19801,,,,,,,,
Metabolism,Carbohydrate metabolism,00562 Inositol phosphate metabolism [PATH:ko00562],K13711,,,,,,,,
Metabolism,Carbohydrate metabolism,00562 Inositol phosphate metabolism [PATH:ko00562],K00889,,,,,,,,
Metabolism,Carbohydrate metabolism,00562 Inositol phosphate metabolism [PATH:ko00562],K13712,,,,,,,,
Metabolism,Carbohydrate metabolism,00562 Inositol phosphate metabolism [PATH:ko00562],K01099,,,,,,,,
Metabolism,Carbohydrate metabolism,00562 Inositol phosphate metabolism [PATH:ko00562],K20278,,,,,,,,
Metabolism,Carbohydrate metabolism,00562 Inositol phosphate metabolism [PATH:ko00562],K20279,,,,,,,,
Metabolism,Carbohydrate metabolism,00562 Inositol phosphate metabolism [PATH:ko00562],K00922,,,,,,,,
Metabolism,Carbohydrate metabolism,00562 Inositol phosphate metabolism [PATH:ko00562],K21289,,,,,,,,
Metabolism,Carbohydrate metabolism,00562 Inositol phosphate metabolism [PATH:ko00562],K01110,,3.1.3.67],,,,,,
Metabolism,Carbohydrate metabolism,00562 Inositol phosphate metabolism [PATH:ko00562],K03084,,,,,,,,
Metabolism,Carbohydrate metabolism,00562 Inositol phosphate metabolism [PATH:ko00562],K15909,,,,,,,,
Metabolism,Carbohydrate metabolism,00562 Inositol phosphate metabolism [PATH:ko00562],K00923,,,,,,,,
Metabolism,Carbohydrate metabolism,00562 Inositol phosphate metabolism [PATH:ko00562],K01109,,,,,,,,
Metabolism,Carbohydrate metabolism,00562 Inositol phosphate metabolism [PATH:ko00562],K00921,,,,,,,,
Metabolism,Carbohydrate metabolism,00562 Inositol phosphate metabolism [PATH:ko00562],K00920,,,,,,,,
Metabolism,Carbohydrate metabolism,00562 Inositol phosphate metabolism [PATH:ko00562],K05858,,,,,,,,
Metabolism,Carbohydrate metabolism,00562 Inositol phosphate metabolism [PATH:ko00562],K05857,,,,,,,,
Metabolism,Carbohydrate metabolism,00562 Inositol phosphate metabolism [PATH:ko00562],K05860,,,,,,,,
Metabolism,Carbohydrate metabolism,00562 Inositol phosphate metabolism [PATH:ko00562],K01116,,,,,,,,
Metabolism,Carbohydrate metabolism,00562 Inositol phosphate metabolism [PATH:ko00562],K05859,,,,,,,,
Metabolism,Carbohydrate metabolism,00562 Inositol phosphate metabolism [PATH:ko00562],K05861,,,,,,,,
Metabolism,Carbohydrate metabolism,00562 Inositol phosphate metabolism [PATH:ko00562],K19006,,,,,,,,
Metabolism,Carbohydrate metabolism,00562 Inositol phosphate metabolism [PATH:ko00562],K01114,,,,,,,,
Metabolism,Carbohydrate metabolism,00562 Inositol phosphate metabolism [PATH:ko00562],K16619,,,,,,,,
Metabolism,Carbohydrate metabolism,00562 Inositol phosphate metabolism [PATH:ko00562],K01771,,,,,,,,
Metabolism,Carbohydrate metabolism,00562 Inositol phosphate metabolism [PATH:ko00562],K01092,,,,,,,,
Metabolism,Carbohydrate metabolism,00562 Inositol phosphate metabolism [PATH:ko00562],K10047,,,,,,,,
Metabolism,Carbohydrate metabolism,00562 Inositol phosphate metabolism [PATH:ko00562],K18649,,3.1.3.93,3.1.3.15],,,,,
Metabolism,Carbohydrate metabolism,00562 Inositol phosphate metabolism [PATH:ko00562],K15759,,,,,,,,
Metabolism,Carbohydrate metabolism,00562 Inositol phosphate metabolism [PATH:ko00562],K00999,,,,,,,,
Metabolism,Carbohydrate metabolism,00562 Inositol phosphate metabolism [PATH:ko00562],K01858,,,,,,,,
Metabolism,Carbohydrate metabolism,00562 Inositol phosphate metabolism [PATH:ko00562],K01107,,,,,,,,
Metabolism,Carbohydrate metabolism,00562 Inositol phosphate metabolism [PATH:ko00562],K15422,,,,,,,,
Metabolism,Carbohydrate metabolism,00562 Inositol phosphate metabolism [PATH:ko00562],K19517,,,,,,,,
Metabolism,Carbohydrate metabolism,00562 Inositol phosphate metabolism [PATH:ko00562],K01106,,,,,,,,
Metabolism,Carbohydrate metabolism,00562 Inositol phosphate metabolism [PATH:ko00562],K03103,,,,,,,,
Metabolism,Carbohydrate metabolism,00562 Inositol phosphate metabolism [PATH:ko00562],K00911,,,,,,,,
Metabolism,Carbohydrate metabolism,00562 Inositol phosphate metabolism [PATH:ko00562],K00913,,,,,,,,
Metabolism,Carbohydrate metabolism,00562 Inositol phosphate metabolism [PATH:ko00562],K00915,,,,,,,,
Metabolism,Carbohydrate metabolism,00562 Inositol phosphate metabolism [PATH:ko00562],K10572,,,,,,,,
Metabolism,Carbohydrate metabolism,00562 Inositol phosphate metabolism [PATH:ko00562],K19786,,,,,,,,
Metabolism,Carbohydrate metabolism,00562 Inositol phosphate metabolism [PATH:ko00562],K01083,,,,,,,,
Metabolism,Carbohydrate metabolism,00562 Inositol phosphate metabolism [PATH:ko00562],K01093,,,,,,,,
Metabolism,Carbohydrate metabolism,00562 Inositol phosphate metabolism [PATH:ko00562],K07281,,,,,,,,
Metabolism,Carbohydrate metabolism,00562 Inositol phosphate metabolism [PATH:ko00562],K07291,,,,,,,,
Metabolism,Carbohydrate metabolism,00562 Inositol phosphate metabolism [PATH:ko00562],K00469,,,,,,,,
Metabolism,Carbohydrate metabolism,00562 Inositol phosphate metabolism [PATH:ko00562],K00010,,,,,,,,
Metabolism,Carbohydrate metabolism,00562 Inositol phosphate metabolism [PATH:ko00562],K06606,,,,,,,,
Metabolism,Carbohydrate metabolism,00562 Inositol phosphate metabolism [PATH:ko00562],K16043,,,,,,,,
Metabolism,Carbohydrate metabolism,00562 Inositol phosphate metabolism [PATH:ko00562],K16044,,,,,,,,
Metabolism,Carbohydrate metabolism,00562 Inositol phosphate metabolism [PATH:ko00562],K03335,,,,,,,,
Metabolism,Carbohydrate metabolism,00562 Inositol phosphate metabolism [PATH:ko00562],K03336,,,,,,,,
Metabolism,Carbohydrate metabolism,00562 Inositol phosphate metabolism [PATH:ko00562],K03337,,,,,,,,
Metabolism,Carbohydrate metabolism,00562 Inositol phosphate metabolism [PATH:ko00562],K03338,,,,,,,,
Metabolism,Carbohydrate metabolism,00562 Inositol phosphate metabolism [PATH:ko00562],K03339,,,,,,,,
Metabolism,Carbohydrate metabolism,00562 Inositol phosphate metabolism [PATH:ko00562],K00140,,1.2.1.27],,,,,,
